Date,Open,High,Low,Close,Volume,Adj Close
20060713,414,418.34,406.83,408.83,6924500,408.83
20060712,422.09,422.74,416.73,417.25,4906700,417.25
20060711,418.51,425.05,413.03,424.56,5971300,424.56
20060710,423.44,425.23,416.38,418.2,4436400,418.2
20060707,426.05,427.89,415.88,420.45,6041900,420.45
20060706,423.38,425.38,421.98,423.19,3687100,423.19
20060705,421.52,422.8,415.64,421.46,4985600,421.46
20060703,420.04,423.77,419.45,423.2,2156700,423.2
20060630,415.6,419.33,412.33,419.33,6258000,419.33
20060629,407.99,418.2,405.82,417.81,6658200,417.81
20060628,404.01,406.48,401.13,406.11,3710500,406.11
20060627,405.71,408,401.01,402.32,4107100,402.32
20060626,406.75,408.3,403.25,404.22,3551200,404.22
20060623,402.76,409.75,400.74,404.86,5314800,404.86
20060622,401.58,406,388,399.95,5911900,399.95
20060621,391.06,404,389.75,402.13,8744400,402.13
20060620,388.03,391.87,386.51,387.17,4039900,387.17
20060619,390.85,394.8,386.98,388.14,7633100,388.14
20060616,389.1,390.93,388,390.7,5304600,390.7
20060615,386.62,392.25,383,391,6785700,391
20060614,389.83,391.1,378.52,384.39,7772000,384.39
20060613,380.9,387,378.12,386.52,7659100,386.52
20060612,388.34,390.49,381,381.54,5019100,381.54
20060609,392.19,395.43,385.35,386.57,6157500,386.57
20060608,387.75,394.27,378.59,393.3,10359500,393.3
20060607,393.24,394.86,386.5,386.51,8911300,386.51
20060606,376.58,390,376.3,389.99,10259800,389.99
20060605,376.18,381.45,374.15,374.44,5558500,374.44
20060602,386.84,387.08,377.45,379.44,6386400,379.44
20060601,373.54,382.99,371.6,382.62,6278000,382.62
20060531,373.8,378.25,366.78,371.82,7981300,371.82
20060530,378.28,381,371.45,371.94,4316000,371.94
20060526,384.55,385.88,380.03,381.35,3667000,381.35
20060525,379.08,383,372.31,382.99,8194600,382.99
20060524,377.35,383.44,371.61,381.25,9553800,381.25
20060523,374.21,383.88,373.56,375.58,8983000,375.58
20060522,367.85,373.03,365.25,370.95,8604400,370.95
20060519,373.28,374.5,360.57,370.02,11398200,370.02
20060518,378.78,381.81,370.71,370.99,5835000,370.99
20060517,370.61,379.84,370.22,374.5,10643800,374.5
20060516,375.99,376.86,369.89,371.3,6491100,371.3
20060515,375.93,380.15,368.25,376.2,8590100,376.2
20060512,383.54,384.87,373.55,374.13,10087600,374.13
20060511,403.42,404.71,384.98,387,8892800,387
20060510,408.31,411.71,401.86,402.98,6187200,402.98
20060509,395.7,409,393.75,408.8,9140600,408.8
20060508,395.11,397.12,390.05,394.78,5118600,394.78
20060505,397.6,400.68,391.78,394.3,6065000,394.3
20060504,395.03,398.87,392.21,394.75,4652000,394.75
20060503,396.35,401.5,390.88,394.17,8072200,394.17
20060502,401.08,402.49,388.4,394.8,13104300,394.8
20060501,418.47,419.44,398.55,398.9,10361200,398.9
20060428,418.63,425.73,416.3,417.94,7421300,417.94
20060427,422.91,426.91,419.39,420.03,8337900,420.03
20060426,427.74,430.04,423.53,425.97,7277800,425.97
20060425,439.63,441.04,426,427.16,9569000,427.16
20060424,439.4,444.7,436.52,440.5,8836400,440.5
20060421,448.9,450.72,436.17,437.1,22551300,437.1
20060420,411.01,416,408.2,415,12271500,415
20060419,412.57,413.64,406.73,410.5,6781700,410.5
20060418,407.93,409.83,401.5,404.24,8137600,404.24
20060417,403.45,412.5,400.84,406.82,8259500,406.82
20060413,408.63,409.76,400.5,402.16,6552900,402.16
20060412,409,411.33,405.19,408.95,6017000,408.95
20060411,416.42,419.1,406.22,409.66,11107200,409.66
20060410,407.08,417.17,405.25,416.38,9320100,416.38
20060407,412.41,412.85,404.02,406.16,7025900,406.16
20060406,406.49,413.89,405.43,411.18,8598500,411.18
20060405,408.2,414.57,402.82,407.99,13410500,407.99
20060404,389.9,404.9,388.14,404.34,15715700,404.34
20060403,389.53,392.47,387.93,389.7,8122700,389.7
20060331,388.74,391.87,384.03,390,36521400,390
20060330,389.19,393.5,383.61,388.44,14711700,388.44
20060329,379.94,399,379.51,394.98,19027500,394.98
20060328,371.71,377.86,371.17,377.2,8945800,377.2
20060327,367.09,371.71,365,369.69,7023700,369.69
20060324,368.62,370.09,362.51,365.8,15180600,365.8
20060323,342.35,345.75,340.2,341.89,7434700,341.89
20060322,339.75,344.1,337.5,340.22,7596000,340.22
20060321,350.01,351.66,339.08,339.92,9831100,339.92
20060320,342.34,350.09,341.54,348.19,10407600,348.19
20060317,338.8,341.78,334.93,339.79,8551700,339.79
20060316,348.61,348.75,337.9,338.77,10016700,338.77
20060315,350.77,352.3,340.53,344.5,12768800,344.5
20060314,337.14,352.37,332.62,351.16,18450700,351.16
20060313,340.93,346.1,335.45,337.06,13642400,337.06
20060310,343.5,344.5,331.55,337.5,19325600,337.5
20060309,355.39,358.53,341.5,343,13910400,343
20060308,353.93,360.03,350.54,353.88,11745600,353.88
20060307,365.02,368.45,358.15,364.45,10378800,364.45
20060306,380.91,383.4,367.14,368.1,8939700,368.1
20060303,384.3,387.24,375.76,378.18,11962000,378.18
20060302,364.28,381.1,362.2,376.45,18330300,376.45
20060301,368.56,369.45,361.3,364.8,12061200,364.8
20060228,393.2,397.54,338.51,362.62,39437600,362.62
20060227,381.27,391.7,380.28,390.38,10212200,390.38
20060224,377.3,380.07,373.49,377.4,6484300,377.4
20060223,365.61,381.24,365.39,378.07,12551600,378.07
20060222,367.15,368.95,363.86,365.49,6476200,365.49
20060221,366.44,373.54,365.11,366.59,8686000,366.59
20060217,369.86,372.14,363.62,368.75,14320200,368.75
20060216,345.67,367,344.49,366.46,21315500,366.46
20060215,341.27,346,337.83,342.38,12947000,342.38
20060214,345.33,351.69,342.4,343.32,14654000,343.32
20060213,346.64,350.6,341.89,345.7,19717800,345.7
20060210,361.95,364.5,353.14,362.61,15223500,362.61
20060209,371.2,374.4,356.11,358.77,11912400,358.77
20060208,368.48,370.69,354.67,369.08,20804100,369.08
20060207,382.99,383.7,363.35,367.92,16630200,367.92
20060206,385.31,389.9,379.56,385.1,8940400,385.1
20060203,393.62,393.9,372.57,381.55,18281800,381.55
20060202,403.82,406.5,395.98,396.04,11807700,396.04
20060201,389.03,402,387.52,401.78,27122500,401.78
20060131,430.57,439.6,423.97,432.66,22066000,432.66
20060130,429.23,433.28,425,426.82,8588900,426.82
20060127,435,438.22,428.98,433.49,8452200,433.49
20060126,439.54,439.99,423.56,434.27,12926100,434.27
20060125,451.26,454.23,429.22,433,18739800,433
20060124,436.03,444.95,434.48,443.03,15464600,443.03
20060123,407.38,428.39,405.73,427.5,22741400,427.5
20060120,438.7,440.03,394.74,399.46,41116700,399.46
20060119,451.17,453.49,433,436.45,14537300,436.45
20060118,447.3,457.36,443.25,444.91,20485700,444.91
20060117,463.06,469.9,462.53,467.11,8270300,467.11
20060113,464.31,466.89,461.61,466.25,7656600,466.25
20060112,473.72,474.99,461.5,463.63,10125300,463.63
20060111,471.27,475.11,469.18,471.63,9007400,471.63
20060110,464.42,470.25,462.04,469.76,9097100,469.76
20060109,466.41,473.4,460.94,466.9,12791900,466.9
20060106,456.87,470.5,453.24,465.66,17756900,465.66
20060105,446,451.55,441.5,451.24,10808300,451.24
20060104,443.9,448.96,439.75,445.24,15286400,445.24
20060103,422.52,435.67,418.22,435.23,13121200,435.23
20051230,417.27,418.21,413.74,414.86,7587100,414.86
20051229,427.98,428.73,419.17,420.15,6945800,420.15
20051228,424.34,427.78,421.26,426.69,7117900,426.69
20051227,431.86,431.86,422.76,424.64,6702800,424.64
20051223,432.15,432.5,428.78,430.93,4595100,430.93
20051222,431.77,432.86,425.93,432.04,7546600,432.04
20051221,433.55,436.86,420.71,426.33,11221900,426.33
20051220,427.86,432.2,424.67,429.74,10084700,429.74
20051219,432.2,446.21,420.11,424.6,21936800,424.6
20051216,425.34,432.5,422.75,430.15,16330500,430.15
20051215,419.11,423.14,416.5,422.55,6045800,422.55
20051214,417.04,419.73,415.49,418.96,6630400,418.96
20051213,412.5,418,411.64,417.49,8157000,417.49
20051212,414.63,415.21,409.95,412.61,6950100,412.61
20051209,415,415.78,408.56,409.2,7643400,409.2
20051208,405.3,410.65,402.64,410.65,8910100,410.65
20051207,406.16,406.7,399.01,404.22,11665900,404.22
20051206,408.7,416.41,401.7,404.54,15114700,404.54
20051205,417,417.5,404.28,405.85,10289400,405.85
20051202,416.94,419.53,413.86,417.7,7543500,417.7
20051201,409.2,415.44,408.29,414.09,9744900,414.09
20051130,404.26,408.45,395.56,404.91,15596600,404.91
20051129,424.46,426.4,402.14,403.54,21495800,403.54
20051128,429.82,431.24,422.44,423.48,11008400,423.48
20051125,425.78,428.75,425.3,428.62,4840100,428.62
20051123,417.04,424.72,415.78,422.86,10085000,422.86
20051122,408.65,417.31,406.23,416.47,9596000,416.47
20051121,399.17,409.98,393.49,409.36,10335100,409.36
20051118,403.49,404.5,399.85,400.21,7025700,400.21
20051117,401.8,403.81,399.53,403.45,9212200,403.45
20051116,396.2,398.85,394.11,398.15,8695200,398.15
20051115,394.38,397,390.95,392.8,8624900,392.8
20051114,392.12,398.22,391.53,396.97,7807900,396.97
20051111,395.12,396.9,388.85,390.4,7063900,390.4
20051110,378.36,391.35,377.43,391.1,9128700,391.1
20051109,386.67,388.29,378.03,379.15,10466900,379.15
20051108,394.25,395.59,388.58,389.9,7897500,389.9
20051107,395.1,397.47,392.15,395.03,9591500,395.03
20051104,389.98,391.79,385.45,390.43,8824900,390.43
20051103,382.41,386.58,381.38,385.95,7448400,385.95
20051102,381.7,385,377.17,379.68,10565400,379.68
20051101,371.86,383.9,369.01,379.38,16356100,379.38
20051031,360.24,374.75,359.51,372.14,14342900,372.14
20051028,355.27,358.95,355.02,358.17,5903500,358.17
20051027,356.6,357.09,351.68,353.06,5134400,353.06
20051026,346.28,356,346.19,355.44,8907500,355.44
20051025,345.78,347.4,342.86,346.91,6878300,346.91
20051024,343.37,349.3,342.19,348.65,9431700,348.65
20051021,345.8,346.43,333,339.9,22892400,339.9
20051020,309.99,311.13,301.21,303.2,13911700,303.2
20051019,304,309.87,303.96,308.7,7010700,308.7
20051018,304.96,307.96,302.74,303.28,7077800,303.28
20051017,297.5,305.2,294.56,305,7566700,305
20051014,299.9,300.23,292.54,296.14,8519100,296.14
20051013,302,302,290.68,297.44,10567700,297.44
20051012,305.2,307.19,299,300.97,9306200,300.97
20051011,310.61,312.65,304.86,306.1,8542600,306.1
20051010,313.31,314.82,309.15,310.65,5572200,310.65
20051007,314.79,316.67,310.54,312.99,6770300,312.99
20051006,314.14,314.48,310.09,312.75,7993800,312.75
20051005,312.69,314.9,308,310.71,8328400,310.71
20051004,319.95,321.28,310.74,311,9144300,311
20051003,313.63,320.11,312.79,318.68,9160300,318.68
20050930,314.22,317.5,312.29,316.46,9151300,316.46
20050929,306.68,310.72,306.08,309.62,5613800,309.62
20050928,314.22,315.1,305.6,306,7997400,306
20050927,314.95,318.41,313.38,313.94,6873100,313.94
20050926,319.5,320.95,312.56,314.28,9894400,314.28
20050923,313,317.21,312.59,315.36,8483800,315.36
20050922,311.5,319.22,310.17,311.37,13006400,311.37
20050921,308.41,313.76,305.96,311.9,10119700,311.9
20050920,306.15,311.3,305.23,307.91,9351000,307.91
20050919,301,306,300.71,303.79,5761900,303.79
20050916,304.02,304.5,299.87,300.2,7579800,300.2
20050915,299.52,306.75,297.91,302.62,15466200,302.62
20050914,308.73,313.28,300.3,303,11275800,303
20050913,309,315.53,306.17,311.68,10299900,311.68
20050912,301.75,311.42,301,309.74,10386500,309.74
20050909,297.28,299.1,296.56,299.09,4390500,299.09
20050908,294.83,299.28,293.36,295.39,6613300,295.39
20050907,285.89,295.5,285.28,294.87,7499500,294.87
20050906,289,289.39,286.8,287.11,4212300,287.11
20050902,286.51,289.99,286.44,288.45,3434500,288.45
20050901,285.91,287.5,285,286.25,2742100,286.25
20050831,288.23,288.5,284.36,286,5034000,286
20050830,287.39,289.51,285.88,287.27,4792000,287.27
20050829,282.24,289.12,282.24,288.45,5903000,288.45
20050826,283.48,285.02,282.66,283.58,3755300,283.58
20050825,282.55,284,279.97,282.59,4376600,282.59
20050824,277.57,284.75,276.45,282.57,8593100,282.57
20050823,276.16,279.74,274.12,279.58,5821700,279.58
20050822,281.24,281.47,273.35,274.01,6813000,274.01
20050819,280.99,281.45,279.62,280,5542900,280
20050818,275.91,280.5,275,279.99,11872800,279.99
20050817,285.51,286.57,284,285.1,3883300,285.1
20050816,284.88,287.79,283.34,285.65,7109200,285.65
20050815,289.8,292.77,283.77,284,8174700,284
20050812,283.36,290.2,281.64,289.72,6585900,289.72
20050811,285.89,286.58,280.62,284.05,7514900,284.05
20050810,291.3,292.33,284.88,285.68,6879000,285.68
20050809,291.96,292.68,288.51,291.57,5779300,291.57
20050808,293.6,295.65,290.49,291.25,4481800,291.25
20050805,297.5,298.51,291.31,292.35,5939700,292.35
20050804,295.55,299,295.25,297.73,5236500,297.73
20050803,298,299.72,295.6,297.3,5930600,297.3
20050802,291.6,299.52,291.12,299.19,7290200,299.19
20050801,288.12,292.5,288.1,291.61,5662400,291.61
20050729,292.14,292.84,286.99,287.76,8363300,287.76
20050728,297.41,297.41,293.28,293.5,5925600,293.5
20050727,297.74,298.23,292.4,296.93,7217900,296.93
20050726,295.01,298,292.09,296.09,9816900,296.09
20050725,302.39,303.29,294.96,295.85,9658800,295.85
20050722,306.37,309.25,296.33,302.4,23386800,302.4
20050721,314.05,317.8,311.21,313.94,19789400,313.94
20050720,305.57,312.61,301.8,312,14310400,312
20050719,302.1,310.35,301.8,309.9,12621400,309.9
20050718,300,301.9,297.75,299.54,6207800,299.54
20050715,301.24,303.4,299.78,301.19,8438400,301.19
20050714,305.34,306.75,300.07,300.89,10667700,300.89
20050713,292.51,299.24,292.1,298.86,11437900,298.86
20050712,293.39,294.4,290.93,291.78,5864900,291.78
20050711,296.4,296.6,291.02,293.35,8390300,293.35
20050708,296.25,297.5,294.05,296.23,7457600,296.23
20050707,289.39,295.8,288.51,295.54,10672100,295.54
20050706,297.3,297.6,291.38,291.52,8000300,291.52
20050705,292.1,295.98,290.23,295.71,7494000,295.71
20050701,295.04,296.24,289.22,291.25,9227600,291.25
20050630,294.34,298.93,291.04,294.15,15094400,294.15
20050629,302.5,304.38,292.15,292.72,18298700,292.72
20050628,306.28,309.25,302,302,19036500,302
20050627,298.9,304.47,293.86,304.1,17802900,304.1
20050624,290.9,298,289.58,297.25,17771200,297.25
20050623,288,294.81,286.5,289.71,14056400,289.71
20050622,289.67,292.32,288.67,289.3,10474000,289.3
20050621,288.07,290.3,284.97,287.84,15132300,287.84
20050620,276.09,287.67,271.73,286.7,21024700,286.7
20050617,279,280.3,275.9,280.3,10434400,280.3
20050616,274.26,278.3,273.07,277.44,12462400,277.44
20050615,275,277.3,267.43,274.8,20883100,274.8
20050614,278.59,281.24,277.75,278.35,10091900,278.35
20050613,279.82,284.19,276.52,282.75,12803200,282.75
20050610,286.99,287.28,280.02,282.5,12696600,282.5
20050609,284.72,288.5,280.56,286.31,16441100,286.31
20050608,292.85,293.19,278,279.56,25700900,279.56
20050607,297.1,299.59,290.3,293.12,24323000,293.12
20050606,282.39,293.75,281.83,290.94,22525900,290.94
20050603,286.79,289.3,277.41,280.26,18782300,280.26
20050602,288.73,289.78,284.6,287.9,17974100,287.9
20050601,283.2,292.89,282.02,288,35191700,288
20050531,269.43,278.4,269.37,277.27,22236800,277.27
20050527,260.46,266.05,259.25,266,12184100,266
20050526,260.96,263.76,258.3,259.2,13546600,259.2
20050525,252.73,260.98,250.63,260.81,18057900,260.81
20050524,256.96,265.44,253.5,256,29043100,256
20050523,243.16,258.1,242.71,255.45,21388300,255.45
20050520,241.21,241.67,239.65,241.61,8163500,241.61
20050519,240.34,241.17,238.27,239.18,9716500,239.18
20050518,233.61,239.97,233.52,239.16,12312000,239.16
20050517,230.56,233.45,230.2,233.13,7808900,233.13
20050516,229.68,231.62,228.57,231.05,5681400,231.05
20050513,229.18,231.09,227.32,229.24,7415500,229.24
20050512,230.81,232.23,228.2,228.72,8948200,228.72
20050511,228.97,231.98,227.93,231.29,11478800,231.29
20050510,225.47,227.8,224.72,227.8,6345800,227.8
20050509,228,228.5,225.43,226.02,5536800,226.02
20050506,228.4,229.25,226.47,228.02,6763900,228.02
20050505,228.62,228.62,225.88,226.98,7509600,226.98
20050504,227.23,229.88,227,228.5,12083500,228.5
20050503,221.85,228.15,221.32,226.19,17780200,226.19
20050502,222.05,223.7,220.21,222.29,9767400,222.29
20050429,221.91,222.25,217.82,220,9170200,220
20050428,219.5,222.08,217.71,219.45,8682800,219.45
20050427,217.99,220.85,216.74,219.78,10264800,219.78
20050426,220.22,222,218.29,218.75,17272000,218.75
20050425,217.82,224.74,217.52,223.53,19840000,223.53
20050422,222.9,224,214.26,215.81,33205100,215.81
20050421,200.42,205,199.32,204.22,17751900,204.22
20050420,198.58,200.5,195.91,198.1,15451500,198.1
20050419,189.33,192,188.03,191.4,8430000,191.4
20050418,184.58,187.88,183.49,186.97,6550300,186.97
20050415,190.1,190.34,184.66,185,11577400,185
20050414,193.27,194.36,190.1,191.45,6152700,191.45
20050413,193.47,194.32,189.73,192.93,6555800,192.93
20050412,193,194.42,189.41,193.96,7319600,193.96
20050411,193.09,194.8,192.32,193.23,5410500,193.23
20050408,193.69,195.1,191.45,192.05,5116600,192.05
20050407,188.78,194.62,188.64,193.76,9692200,193.76
20050406,189.24,189.65,187.58,189.22,5252600,189.22
20050405,187.73,190.26,187.57,188.57,8736700,188.57
20050404,179.95,185.32,179.84,185.29,8076400,185.29
20050401,181.76,182.95,179.99,180.04,6182000,180.04
20050331,177.95,181.39,177.64,180.51,6768600,180.51
20050330,180.64,181.45,179.6,180.45,6236100,180.45
20050329,181.05,183.28,178.07,179.57,6473000,179.57
20050328,181.68,184.8,180.95,181.42,8738000,181.42
20050324,180.7,180.86,179.2,179.25,3705200,179.25
20050323,177.97,180.24,177.97,178.98,4845000,178.98
20050322,181.18,181.94,177.85,178.6,5631700,178.6
20050321,179.27,182.17,177.25,180.88,7483700,180.88
20050318,178.81,180.4,178.31,180.04,7090000,180.04
20050317,177.13,179.64,175.8,179.29,8260600,179.29
20050316,176.7,178.61,175.01,175.6,7106300,175.6
20050315,175.3,180,174.21,178.61,10422100,178.61
20050314,178.33,178.4,172.57,174.99,11146600,174.99
20050311,180.44,180.95,177.15,177.8,8028300,177.8
20050310,181.01,181.2,177.4,179.98,10960500,179.98
20050309,184.21,184.65,180.16,181.35,11360400,181.35
20050308,189.1,189.85,184.97,185.2,8046100,185.2
20050307,187.78,189.6,187.03,188.81,8667400,188.81
20050304,186.7,187.25,185.07,185.9,6774100,185.9
20050303,186.13,187.75,184.31,187.01,7608600,187.01
20050302,185.95,187.67,184.36,185.18,7285500,185.18
20050301,189.29,189.75,182,186.06,9311200,186.06
20050228,186,189.87,185.85,187.99,7818400,187.99
20050225,189.15,189.92,185.51,185.87,9973500,185.87
20050224,183.37,189.85,182.23,188.89,25814300,188.89
20050223,193.3,194.48,188.66,193.95,15586000,193.95
20050222,196.5,198.9,190.39,191.37,13483700,191.37
20050218,198.51,198.84,196.66,197.95,8485900,197.95
20050217,197.83,199.75,196.81,197.9,10414400,197.9
20050216,194.7,199.33,194.3,198.41,16532300,198.41
20050215,193.6,199.84,193.08,195.23,25782800,195.23
20050214,182.85,193.08,181,192.99,38562200,192.99
20050211,186.66,192.32,186.07,187.4,13116000,187.4
20050210,191.97,192.21,185.25,187.98,18982700,187.98
20050209,200.76,201.6,189.46,191.58,17171500,191.58
20050208,196.96,200.02,194.53,198.64,11480000,198.64
20050207,205.26,206.4,195.51,196.03,12960400,196.03
20050204,206.47,207.75,202.6,204.36,14819300,204.36
20050203,205.99,213.37,205.81,210.86,12988100,210.86
20050202,215.55,216.8,203.66,205.96,32799300,205.96
20050201,194.38,196.66,190.63,191.9,18839000,191.9
20050131,193.69,196.36,191.72,195.62,9596700,195.62
20050128,190.02,194.7,186.34,190.34,12208200,190.34
20050127,188.76,188.86,185.2,188.08,6627400,188.08
20050126,179.27,189.41,179.15,189.24,12307900,189.24
20050125,181.94,182.24,176.29,177.12,10659200,177.12
20050124,188.69,189.33,180.32,180.72,14022700,180.72
20050121,194.54,195.36,188.12,188.28,9258400,188.28
20050120,192.5,196.25,192,193.92,9001600,193.92
20050119,204.65,205.3,196.71,197.3,11257700,197.3
20050118,200.97,205.02,198.66,203.9,13172600,203.9
20050114,196,200.01,194.13,199.97,9640300,199.97
20050113,195.38,197.39,194.05,195.33,6849400,195.33
20050112,194.33,195.93,190.5,195.38,8177800,195.38
20050111,195.62,197.71,193.18,193.54,6958700,193.54
20050110,194.5,198.1,191.83,195.06,7539600,195.06
20050107,190.64,194.25,188.78,193.85,9662900,193.85
20050106,195.08,195.9,187.72,188.55,10387100,188.55
20050105,193.45,196.9,192.23,193.51,8236600,193.51
20050104,201.4,202.93,193.48,194.5,13755900,194.5
20050103,197.4,203.64,195.46,202.71,15844200,202.71
20041231,199.23,199.88,192.56,192.79,7668500,192.79
20041230,192.97,198.23,191.85,197.6,5904300,197.6
20041229,191.78,193.52,191.78,192.9,2678100,192.9
20041228,192.11,193.55,191.01,192.76,4145800,192.76
20041227,189.15,193.3,189.1,191.91,6104100,191.91
20041223,187.45,188.6,186,187.9,3614600,187.9
20041222,183.9,186.85,183.01,186.3,3907000,186.3
20041221,186.31,187.88,183.4,183.75,5516300,183.75
20041220,182,188.46,181.87,185.02,9834500,185.02
20041217,176.76,180.5,176.55,180.08,7386200,180.08
20041216,176.95,180.49,175.95,176.47,8572800,176.47
20041215,177.99,180.69,176.66,179.78,11471000,179.78
20041214,171,178.82,169.6,178.69,11088400,178.69
20041213,172.17,173.18,169.45,170.45,4818600,170.45
20041210,173.43,174.88,171.29,171.65,4317200,171.65
20041209,170.25,173.5,168.47,173.43,7654000,173.43
20041208,170.35,173.68,168.73,169.98,7541800,169.98
20041207,176,176.2,170.55,171.43,6870900,171.43
20041206,179.13,180.7,176.02,176.29,6254000,176.29
20041203,179.95,181.06,177.6,180.4,5869200,180.4
20041202,179.9,181.51,178.55,179.4,6260900,179.4
20041201,181.95,182.5,179.55,179.96,7864100,179.96
20041130,180.71,183,180.25,181.98,7700000,181.98
20041129,180.36,182.95,177.51,181.05,10666600,181.05
20041126,175.8,180.03,175.32,179.39,6480100,179.39
20041124,174.82,177.21,172.51,174.76,15281000,174.76
20041123,167.97,170.83,166.5,167.52,12413300,167.52
20041122,164.47,169.5,161.31,165.1,12368200,165.1
20041119,169.1,169.98,166.52,169.4,8769300,169.4
20041118,170.29,174.42,165.73,167.54,16629600,167.54
20041117,169.02,177.5,169,172.5,18132900,172.5
20041116,177.5,179.47,170.83,172.54,20917400,172.54
20041115,180.45,188.32,178.75,184.87,11901500,184.87
20041112,185.23,189.8,177.4,182,16746100,182
20041111,169.13,183.75,167.57,183.02,14985500,183.02
20041110,170.67,172.52,166.33,167.86,10644000,167.86
20041109,174.1,175.2,165.27,168.7,11064200,168.7
20041108,170.93,175.44,169.4,172.55,11191800,172.55
20041105,181.98,182.3,168.55,169.35,19833100,169.35
20041104,188.44,190.4,183.35,184.7,14409600,184.7
20041103,198.18,201.6,190.75,191.67,13888700,191.67
20041102,198.78,199.25,193.34,194.87,11346300,194.87
20041101,193.55,197.67,191.27,196.03,12224900,196.03
20041029,198.89,199.95,190.6,190.64,21162500,190.64
20041028,186.68,194.39,185.6,193.3,14846800,193.3
20041027,182.72,189.52,181.77,185.97,13356500,185.97
20041026,186.34,192.64,180,181.8,22307100,181.8
20041025,176.4,194.43,172.55,187.4,32764200,187.4
20041022,170.54,180.17,164.08,172.43,36891900,172.43
20041021,144.4,150.13,141.62,149.38,14589500,149.38
20041020,148.03,148.99,139.6,140.49,11372700,140.49
20041019,150.5,152.4,147.35,147.94,9064000,147.94
20041018,143.2,149.2,141.21,149.16,7025200,149.16
20041015,144.93,145.5,141.95,144.11,6604000,144.11
20041014,141.01,142.38,138.56,142,5226300,142
20041013,143.32,143.55,140.08,140.9,9893000,140.9
20041012,134.44,137.61,133.4,137.4,5838600,137.4
20041011,137,138.86,133.85,135.26,5241300,135.26
20041008,138.72,139.68,137.02,137.73,5540300,137.73
20041007,136.92,139.88,136.55,138.85,7064600,138.85
20041006,137.55,138.45,136,137.08,6697400,137.08
20041005,134.66,138.53,132.24,138.37,7494100,138.37
20041004,135.25,136.87,134.03,135.06,6517900,135.06
20041001,130.8,134.24,128.9,132.58,7570000,132.58
20040930,129.9,132.3,129,129.6,6885900,129.6
20040929,126.7,135.02,126.23,131.08,15273500,131.08
20040928,121.3,127.4,120.21,126.86,8473000,126.86
20040927,119.56,120.88,117.8,118.26,3536600,118.26
20040924,120.94,124.1,119.76,119.83,4566300,119.83
20040923,118.84,122.63,117.02,120.82,4272100,120.82
20040922,117.4,119.67,116.81,118.38,3794400,118.38
20040921,119.81,120.42,117.51,117.84,3618000,117.84
20040920,116.95,121.6,116.77,119.36,5319700,119.36
20040917,114.42,117.49,113.55,117.49,4741000,117.49
20040916,112.34,115.8,111.65,113.97,4637800,113.97
20040915,110.56,114.23,110.2,112,5361900,112
20040914,107.45,112,106.79,111.49,5419900,111.49
20040913,106.63,108.41,106.46,107.5,3926000,107.5
20040910,101.6,106.56,101.3,105.33,4353800,105.33
20040909,102.53,102.71,101,102.31,2032900,102.31
20040908,100.74,103.03,100.5,102.3,2495300,102.3
20040907,101.01,102,99.61,101.58,2926700,101.58
20040903,100.95,101.74,99.32,100.01,2578800,100.01
20040902,99.19,102.37,98.94,101.51,7566900,101.51
20040901,102.7,102.97,99.67,100.25,4573700,100.25
20040831,102.3,103.71,102.16,102.37,2461400,102.37
20040830,105.28,105.49,102.01,102.01,2601000,102.01
20040827,108.1,108.62,105.69,106.15,3109000,106.15
20040826,104.95,107.95,104.66,107.91,3551000,107.91
20040825,104.96,108,103.88,106,4598900,106
20040824,111.24,111.6,103.57,104.87,7631300,104.87
20040823,110.75,113.48,109.05,109.4,9137200,109.4
20040820,101.01,109.08,100.5,108.31,11428600,108.31
20040819,100,104.06,95.96,100.34,22351900,100.34
